sys_id,schedule,manager,phone,user_name,name,location,department,title,email,start_date,tenure,tenure_years,decline_rate_x,decline_rate_y,decline_rate
32826bf03710200044e0bfc8bcbe5df5,,,,mamie.mcintee,Mamie Mcintee,"13770 Noel Road, Dallas,TX",Product Management,,mamie.mcintee@example.com,2022-01-08 18:48:00,-0.8158795345653662,3.143052703627652,0.1875,0.34782608695652173,0.34782608695652173
35826bf03710200044e0bfc8bcbe5d26,,,,viola.mcsorley,Viola Mcsorley,"27, Boulevard Vitton, Paris",Customer Support,,viola.mcsorley@example.com,2022-05-17 20:06:00,0.731006160164271,4.290212183436003,0.29411764705882354,0.15384615384615385,0.15384615384615385
39826bf03710200044e0bfc8bcbe5d28,,,,petra.mcnichol,Petra Mcnichol,"27, Boulevard Vitton, Paris",Customer Support,,petra.mcnichol@example.com,2017-08-15 19:01:00,5.190965092402464,3.5455167693360714,0.42857142857142855,0.23529411764705882,0.23529411764705882
3a82abf03710200044e0bfc8bcbe5d02,,,,carolina.kinlaw,Carolina Kinlaw,"27, Boulevard Vitton, Paris",Sales,,carolina.kinlaw@example.com,2016-07-18 06:16:00,7.405886379192334,7.195071868583162,0.19047619047619047,0.14285714285714285,0.14285714285714285
46ca0887a9fe19810191e08e51927ebf,,,,howard.johnson,Howard Johnson,"601 College Street, Clarksville,TN",Sales,,howard.johnson@example.com,2022-04-19 21:31:00,0.9418206707734429,5.880903490759754,0.22727272727272727,0.2857142857142857,0.2857142857142857
4a826bf03710200044e0bfc8bcbe5d64,,,,helga.windle,Helga Windle,"3 Whitehall Court, London",Customer Support,,helga.windle@example.com,2020-01-20 02:44:00,2.3983572895277208,6.231348391512663,0.14285714285714285,0.14285714285714285,0.14285714285714285
4e826bf03710200044e0bfc8bcbe5d66,,,,georgette.bandyk,Georgette Bandyk,"3 Whitehall Court, London",Customer Support,,georgette.bandyk@example.com,2021-06-11 03:59:00,0.48186173853524983,6.2149212867898695,0.35714285714285715,0.35294117647058826,0.35294117647058826
52826bf03710200044e0bfc8bcbe5dad,,,,sadie.rowlett,Sadie Rowlett,"2500 West Daming Road, Shanghai",IT,,sadie.rowlett@example.com,2021-01-29 05:06:00,0.758384668035592,5.464750171115674,0.23529411764705882,0.08333333333333333,0.08333333333333333
56826bf03710200044e0bfc8bcbe5da6,,,,rosalie.krigger,Rosalie Krigger,"Paradise Road, Richmond, London",HR,,rosalie.krigger@example.com,2018-05-28 20:19:00,4.142368240930869,2.187542778918549,0.35714285714285715,0.3125,0.3125
5e826bf03710200044e0bfc8bcbe5daa,,,,forest.orea,Forest Orea,"248 Abbotsford Road, Brisbane",IT,,forest.orea@example.com,2020-01-25 15:29:00,1.429158110882957,7.255304585900069,0.1111111111111111,0.3,0.3
5e826bf03710200044e0bfc8bcbe5dc5,,,,helene.iberg,Helene Iberg,"Bockenheimer Landstraße 223, Frankfurt",IT,,helene.iberg@example.com,2021-11-24 07:31:00,1.9876796714579055,4.20807665982204,0.34782608695652173,0.16666666666666666,0.16666666666666666
7282abf03710200044e0bfc8bcbe5d23,,,,melody.saddat,Melody Saddat,"6304 Northwest Barry Road, Kansas City,MO",Sales,,melody.saddat@example.com,2020-07-18 16:07:00,1.3360711841204653,2.5900068446269677,0.25806451612903225,0.058823529411764705,0.058823529411764705
75826bf03710200044e0bfc8bcbe5d22,,,,jimmie.kertzman,Jimmie Kertzman,"2500 West Daming Road, Shanghai",Customer Support,,jimmie.kertzman@example.com,2018-04-06 11:20:00,3.1731690622861053,7.457905544147844,0.20689655172413793,0.34782608695652173,0.34782608695652173
7682abf03710200044e0bfc8bcbe5d25,,,,essie.vaill,Essie Vaill,"6882 Linda Vista Road, San Diego,CA",Sales,,essie.vaill@example.com,2021-01-02 01:34:00,1.3114305270362765,7.832991101984942,0.29411764705882354,0.08333333333333333,0.08333333333333333
79826bf03710200044e0bfc8bcbe5d24,,,,marcie.shulz,Marcie Shulz,"Karmelitska 2, Lesser Town, Prague",Customer Support,,marcie.shulz@example.com,2019-05-05 21:46:00,4.958247775496235,6.721423682409308,0.13636363636363635,0.2727272727272727,0.2727272727272727
7a82abf03710200044e0bfc8bcbe5d27,,,,bertie.luby,Bertie Luby,"5505 Stevens Way, San Diego,CA",Sales,,bertie.luby@example.com,2017-10-27 07:08:00,4.829568788501026,5.763175906913073,0.2222222222222222,0.3333333333333333,0.3333333333333333
7e82abf03710200044e0bfc8bcbe5d20,,,,raphael.bickel,Raphael Bickel,"25 New Chardon Street, Boston,MA",Sales,,raphael.bickel@example.com,2019-09-12 04:14:00,1.6509240246406571,7.438740588637919,0.2857142857142857,0.25,0.25
82826bf03710200044e0bfc8bcbe5d65,,,,helena.suermann,Helena Suermann,"3 Whitehall Court, London",Customer Support,,helena.suermann@example.com,2017-05-27 12:34:00,4.035592060232717,7.233401779603011,0.2222222222222222,0.2727272727272727,0.2727272727272727
82826bf03710200044e0bfc8bcbe5d6e,,,,sal.pindell,Sal Pindell,"815 E Street, San Diego,CA",Customer Support,,sal.pindell@example.com,2022-01-24 08:12:00,1.9082819986310746,7.069130732375085,0.35,0.2,0.2
8382abf03710200044e0bfc8bcbe5d43,,,,karen.zombo,Karen Zombo,"Paradise Road, Richmond, London",Sales,,karen.zombo@example.com,2016-05-30 05:27:00,7.62217659137577,5.300479123887748,0.2916666666666667,0.25,0.25
86826bf03710200044e0bfc8bcbe5d67,,,,felipe.mahone,Felipe Mahone,"3 Whitehall Court, London",Customer Support,,felipe.mahone@example.com,2018-06-13 14:21:00,4.0,5.01574264202601,0.25,0.23529411764705882,0.23529411764705882
86826bf03710200044e0bfc8bcbe5d70,,,,mitzi.ihenyen,Mitzi Ihenyen,"8306 Mills Drive, Miami,FL",Customer Support,,mitzi.ihenyen@example.com,2021-03-25 17:56:00,0.9062286105407256,6.628336755646817,0.2222222222222222,0.32142857142857145,0.32142857142857145
86826bf03710200044e0bfc8bcbe5d8b,,,,fausto.marks,Fausto Marks,"75-85 York Street, Melbourne",Finance,,fausto.marks@example.com,2023-02-07 03:30:00,-0.09856262833675565,7.219712525667351,0.35714285714285715,0.07142857142857142,0.07142857142857142
8a826bf03710200044e0bfc8bcbe5d44,,,,danny.dales,Danny Dales,"2-10-1 Yurakucho, Chiyoda-ku, Tokyo",Customer Support,,danny.dales@example.com,2020-08-04 11:29:00,1.8261464750171115,5.727583846680356,0.2222222222222222,0.1875,0.1875
8a826bf03710200044e0bfc8bcbe5d69,,,,zackary.mockus,Zackary Mockus,"8306 Mills Drive, Miami,FL",Customer Support,,zackary.mockus@example.com,2020-01-17 13:26:00,1.9657768651608487,5.8726899383983575,0.32,0.25,0.25
8a826bf03710200044e0bfc8bcbe5d72,,,,lynda.caraway,Lynda Caraway,"815 E Street, San Diego,CA",Customer Support,,lynda.caraway@example.com,2020-03-30 08:05:00,3.707049965776865,5.163586584531143,0.21739130434782608,0.45,0.45
8d5938070a0a0a6b00f8a5e8d3375606,,,,rob.woodbyrne,Rob Woodbyrne,"322 West 52nd Street, New York,NY",Sales,,rob.woodbyrne@example.com,2017-07-21 08:42:00,5.702943189596167,6.2149212867898695,0.11764705882352941,0.3157894736842105,0.3157894736842105
8e826bf03710200044e0bfc8bcbe5d6b,,,,sue.haakinson,Sue Haakinson,"8306 Mills Drive, Miami,FL",Customer Support,,sue.haakinson@example.com,2019-02-02 07:24:00,4.569472963723477,6.168377823408624,0.3333333333333333,0.2857142857142857,0.2857142857142857
b682abf03710200044e0bfc8bcbe5d2a,,,,leif.bachta,Leif Bachta,"140 George Street, Sydney",Sales,,leif.bachta@example.com,2020-04-17 21:39:00,1.891854893908282,3.2279260780287475,0.47058823529411764,0.07142857142857142,0.07142857142857142
c2826bf03710200044e0bfc8bcbe5d6a,,,,wilfredo.gidley,Wilfredo Gidley,"8306 Mills Drive, Miami,FL",Customer Support,,wilfredo.gidley@example.com,2019-10-25 13:55:00,2.3764544832306638,6.269678302532512,0.07692307692307693,0.3157894736842105,0.3157894736842105
c6826bf03710200044e0bfc8bcbe5d6c,,,,shelley.groden,Shelley Groden,"815 E Street, San Diego,CA",Customer Support,,shelley.groden@example.com,2021-06-02 08:47:00,1.8507871321013005,4.648870636550308,0.2777777777777778,0.3333333333333333,0.3333333333333333
ca826bf03710200044e0bfc8bcbe5d6e,,,,ofelia.sheffler,Ofelia Sheffler,"8306 Mills Drive, Miami,FL",Customer Support,,ofelia.sheffler@example.com,2016-10-31 19:46:00,6.354551676933607,4.125941136208077,0.2,0.2727272727272727,0.2727272727272727
ce826bf03710200044e0bfc8bcbe5d67,,,,darrel.tork,Darrel Tork,"3 Whitehall Court, London",Customer Support,,darrel.tork@example.com,2021-03-09 12:23:00,1.2539356605065024,2.5516769336071183,0.26666666666666666,0.3684210526315789,0.3684210526315789
ce826bf03710200044e0bfc8bcbe5d70,,,,marianne.earman,Marianne Earman,"815 E Street, San Diego,CA",Customer Support,,marianne.earman@example.com,2022-05-08 04:09:00,-0.15331964407939766,5.544147843942505,0.1,0.391304347826087,0.391304347826087
d6826bf03710200044e0bfc8bcbe5d99,,,,germaine.bruski,Germaine Bruski,"SHS quadra 5, Bloco E., Brasilia",Finance,,germaine.bruski@example.com,2021-03-21 11:06:00,2.5845311430527036,2.6694045174537986,0.19230769230769232,0.13333333333333333,0.13333333333333333
de826bf03710200044e0bfc8bcbe5dab,,,,virgil.chinni,Virgil Chinni,"2500 West Daming Road, Shanghai",IT,,virgil.chinni@example.com,2018-12-25 07:37:00,2.6338124572210813,7.460643394934976,0.21052631578947367,0.3333333333333333,0.3333333333333333
f282abf03710200044e0bfc8bcbe5d24,,,,luella.pliner,Luella Pliner,"621 6th Avenue South, North Myrtle Beach,SC",Sales,,luella.pliner@example.com,2021-12-02 07:18:00,0.8295687885010267,5.546885694729637,0.42857142857142855,0.3448275862068966,0.3448275862068966
f5826bf03710200044e0bfc8bcbe5d23,,,,owen.sparacino,Owen Sparacino,"Karmelitska 2, Lesser Town, Prague",Customer Support,,owen.sparacino@example.com,2019-03-04 21:37:00,3.216974674880219,6.193018480492813,0.125,0.38461538461538464,0.38461538461538464
f682abf03710200044e0bfc8bcbe5d26,,,,cristina.sharper,Cristina Sharper,"601 College Street, Clarksville,TN",Sales,,cristina.sharper@example.com,2019-12-27 19:16:00,2.0177960301163584,5.842573579739904,0.1,0.30434782608695654,0.30434782608695654
fa82abf03710200044e0bfc8bcbe5d28,,,,savannah.loffier,Savannah Loffier,"140 George Street, Sydney",Sales,,savannah.loffier@example.com,2020-05-31 02:56:00,2.1820670773442847,4.271047227926078,0.21428571428571427,0.05263157894736842,0.05263157894736842
fd826bf03710200044e0bfc8bcbe5d39,,,,janice.twiet,Janice Twiet,"Via Nomentana 56, Rome",Customer Support,,janice.twiet@example.com,2020-05-04 00:46:00,1.5797399041752225,3.9479808350444903,0.06666666666666667,0.16666666666666666,0.16666666666666666
fe82abf03710200044e0bfc8bcbe5d21,,,,nadia.wilshire,Nadia Wilshire,"6882 Linda Vista Road, San Diego,CA",Sales,,nadia.wilshire@example.com,2018-07-13 11:16:00,3.759069130732375,8.24914442162902,0.375,0.10526315789473684,0.10526315789473684
fe82abf03710200044e0bfc8bcbe5d2a,,,,lacy.hyten,Lacy Hyten,"140 George Street, Sydney",Sales,,lacy.hyten@example.com,2022-06-30 03:37:00,0.9774127310061602,3.6632443531827517,0.18181818181818182,0.2916666666666667,0.2916666666666667
